id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date,days_to_bgc,days_to_vehicle_add,days_to_first_trip,started_driving
15821,Strark,android web,Paid,2016-01-06,,,,,,,,,,0
15822,Strark,android web,Paid,2016-01-06,2016-01-11,,,,,,5.0,,,0
15823,Strark,windows,Referral,2016-01-20,2016-01-29,,,,,,9.0,,,0
15824,Strark,ios web,Referral,2016-01-07,2016-01-24,,,,,,17.0,,,0
15825,Wrouver,,Organic,2016-01-23,,,,,,,,,,0
15826,Strark,windows,Organic,2016-01-29,2016-02-02,,,,,,4.0,,,0
15827,Wrouver,,Organic,2016-01-21,,,,,,,,,,0
15828,Strark,mac,Organic,2016-01-18,2016-01-21,2016-01-26,Kia,Optima,2015.0,2016-02-14,3.0,8.0,27.0,1
15829,Berton,ios web,Paid,2016-01-04,2016-01-06,,,,,,2.0,,,0
15830,Strark,android web,Referral,2016-01-04,2016-01-09,2016-01-14,Toyota,Sienna,2015.0,2016-01-14,5.0,10.0,10.0,1
15831,Berton,android web,Organic,2016-01-05,2016-01-17,,,,,,12.0,,,0
15832,Strark,,Referral,2016-01-13,2016-02-04,2016-02-28,Kia,Forte,2014.0,,22.0,46.0,,0
15833,Strark,mac,Paid,2016-01-12,2016-02-11,2016-02-23,Toyota,Prius V,2014.0,,30.0,42.0,,0
15834,Strark,mac,Organic,2016-01-27,,,,,,,,,,0
15835,Berton,ios web,Paid,2016-01-16,2016-01-16,,,,,,0.0,,,0
15836,Strark,android web,Organic,2016-01-15,2016-01-25,,,,,,10.0,,,0
15837,Strark,windows,Referral,2016-01-05,2016-01-29,,,,,,24.0,,,0
15838,Strark,android web,Organic,2016-01-13,2016-02-01,,,,,,19.0,,,0
15839,Berton,ios web,Paid,2016-01-15,2016-01-16,2016-01-18,Ford,Fusion,2013.0,2016-01-21,1.0,3.0,6.0,1
15840,Strark,other,Paid,2016-01-22,2016-01-22,,,,,,0.0,,,0
15841,Strark,ios web,Referral,2016-01-19,2016-02-01,2016-02-20,Cadillac,ATS,2014.0,,13.0,32.0,,0
15842,Berton,ios web,Referral,2016-01-24,2016-01-28,,,,,,4.0,,,0
15843,Berton,android web,Organic,2016-01-14,2016-02-02,,,,,,19.0,,,0
15844,Strark,mac,Paid,2016-01-18,2016-01-21,,,,,,3.0,,,0
15845,Strark,,Referral,2016-01-08,,,,,,,,,,0
15846,Berton,ios web,Organic,2016-01-22,2016-01-22,2016-02-13,Nissan,Versa,2008.0,,0.0,22.0,,0
15847,Strark,ios web,Organic,2016-01-14,2016-01-31,,,,,,17.0,,,0
15848,Strark,android web,Referral,2016-01-07,2016-01-09,,,,,,2.0,,,0
15849,Berton,android web,Referral,2016-01-25,2016-01-25,,,,,,0.0,,,0
15850,Strark,,Referral,2016-01-06,,,,,,,,,,0
15851,Strark,ios web,Organic,2016-01-13,,,,,,,,,,0
15852,Strark,other,Referral,2016-01-30,2016-01-30,2016-02-09,Mercedes-Benz,C-Class,2010.0,2016-02-26,0.0,10.0,27.0,1
15853,Strark,ios web,Referral,2016-01-10,2016-01-11,2016-01-11,Toyota,Prius,2015.0,2016-01-11,1.0,1.0,1.0,1
15854,Strark,ios web,Referral,2016-01-30,2016-02-04,,,,,,5.0,,,0
15855,Berton,ios web,Referral,2016-01-25,2016-01-25,2016-01-29,Subaru,Impreza,2014.0,2016-01-29,0.0,4.0,4.0,1
15856,Berton,android web,Paid,2016-01-16,2016-01-24,,,,,,8.0,,,0
15857,Berton,windows,Referral,2016-01-01,2016-02-06,,,,,,36.0,,,0
15858,Berton,,Referral,2016-01-08,2016-01-08,,,,,,0.0,,,0
15859,Strark,windows,Organic,2016-01-11,2016-02-17,2016-02-22,Kia,Soul,2012.0,,37.0,42.0,,0
15860,Strark,mac,Referral,2016-01-02,2016-01-02,2016-01-03,Honda,Accord,2015.0,2016-01-15,0.0,1.0,13.0,1
15861,Strark,,Organic,2016-01-19,,,,,,,,,,0
15862,Berton,windows,Referral,2016-01-02,2016-02-13,,,,,,42.0,,,0
15863,Berton,ios web,Referral,2016-01-13,2016-02-19,,,,,,37.0,,,0
15864,Strark,android web,Paid,2016-01-29,2016-02-11,2016-02-20,Nissan,Sentra,2015.0,,13.0,22.0,,0
15865,Strark,windows,Referral,2016-01-23,2016-01-28,2016-02-26,Infiniti,Q50,2014.0,,5.0,34.0,,0
15866,Berton,other,Organic,2016-01-12,2016-02-01,,,,,,20.0,,,0
15867,Strark,ios web,Referral,2016-01-01,2016-01-01,2016-01-01,Mercedes-Benz,C-Class,2013.0,2016-01-10,0.0,0.0,9.0,1
15868,Berton,ios web,Paid,2016-01-30,,,,,,,,,,0
15869,Strark,other,Paid,2016-01-17,,,,,,,,,,0
15870,Berton,other,Paid,2016-01-23,,,,,,,,,,0
15871,Berton,ios web,Paid,2016-01-02,2016-01-15,,,,,,13.0,,,0
15872,Strark,,Referral,2016-01-09,,,,,,,,,,0
15873,Strark,other,Organic,2016-01-21,2016-01-30,,,,,,9.0,,,0
15874,Strark,android web,Referral,2016-01-06,2016-01-06,,,,,,0.0,,,0
15875,Strark,ios web,Organic,2016-01-19,2016-01-20,,,,,,1.0,,,0
15876,Strark,ios web,Referral,2016-01-02,2016-01-02,2016-01-07,Honda,Odyssey,2011.0,2016-01-28,0.0,5.0,26.0,1
15877,Strark,ios web,Referral,2016-01-12,2016-01-22,2016-01-23,Toyota,Prius,2010.0,,10.0,11.0,,0
15878,Strark,mac,Referral,2016-01-26,2016-02-11,2016-02-21,Infiniti,Q50,2015.0,,16.0,26.0,,0
15879,Strark,android web,Paid,2016-01-07,2016-01-10,2016-01-15,Honda,Accord,2012.0,2016-01-26,3.0,8.0,19.0,1
15880,Strark,android web,Organic,2016-01-22,,,,,,,,,,0
15881,Berton,android web,Referral,2016-01-13,2016-01-15,,,,,,2.0,,,0
15882,Strark,android web,Organic,2016-01-10,2016-01-31,,,,,,21.0,,,0
15883,Berton,android web,Paid,2016-01-03,2016-01-06,,,,,,3.0,,,0
15884,Berton,ios web,Paid,2016-01-21,2016-01-23,,,,,,2.0,,,0
15885,Strark,windows,Organic,2016-01-25,2016-01-27,,,,,,2.0,,,0
15886,Berton,mac,Referral,2016-01-21,2016-01-23,,,,,,2.0,,,0
15887,Strark,ios web,Paid,2016-01-13,2016-01-23,,,,,,10.0,,,0
15888,Berton,android web,Referral,2016-01-14,2016-01-23,,,,,,9.0,,,0
15889,Berton,ios web,Referral,2016-01-20,2016-01-20,,,,,,0.0,,,0
15890,Berton,,Referral,2016-01-09,2016-03-03,,,,,,54.0,,,0
15891,Strark,,Organic,2016-01-20,2016-01-29,,,,,,9.0,,,0
15892,Strark,mac,Referral,2016-01-18,2016-02-08,,,,,,21.0,,,0
15893,Berton,ios web,Organic,2016-01-19,,2016-02-15,Kia,Optima,2013.0,,,27.0,,0
15894,Berton,android web,Organic,2016-01-27,2016-02-14,,,,,,18.0,,,0
15895,Berton,,Organic,2016-01-20,2016-01-27,,,,,,7.0,,,0
15896,Berton,,Organic,2016-01-23,2016-02-20,,,,,,28.0,,,0
15897,Strark,other,Referral,2016-01-16,2016-01-19,2016-01-20,Hyundai,Elantra,2016.0,2016-01-30,3.0,4.0,14.0,1
15898,Berton,ios web,Paid,2016-01-06,2016-02-12,2016-02-27,Honda,Fit,2009.0,,37.0,52.0,,0
15899,Strark,ios web,Paid,2016-01-05,,,,,,,,,,0
15900,Strark,android web,Referral,2016-01-23,2016-02-10,,,,,,18.0,,,0
15901,Strark,mac,Organic,2016-01-26,2016-02-06,,,,,,11.0,,,0
15902,Berton,ios web,Organic,2016-01-02,,,,,,,,,,0
15903,Strark,mac,Referral,2016-01-22,2016-01-28,,,,,,6.0,,,0
15904,Strark,android web,Paid,2016-01-21,2016-01-21,2016-01-27,Ford,Explorer,2014.0,2016-02-03,0.0,6.0,13.0,1
15905,Berton,other,Organic,2016-01-25,2016-01-25,2016-01-25,Toyota,Prius V,2008.0,2016-02-02,0.0,0.0,8.0,1
15906,Wrouver,ios web,Referral,2016-01-22,2016-01-30,2016-02-16,Mercedes-Benz,GL-Class,2012.0,,8.0,25.0,,0
15907,Berton,ios web,Paid,2016-01-22,2016-01-25,,,,,,3.0,,,0
15908,Strark,windows,Organic,2016-01-16,2016-01-22,2016-01-29,GMC,Terrain,2013.0,,6.0,13.0,,0
15909,Strark,ios web,Paid,2016-01-01,,,,,,,,,,0
15910,Berton,android web,Organic,2016-01-16,,,,,,,,,,0
15911,Strark,windows,Organic,2016-01-04,2016-01-04,2016-01-18,Honda,Civic,2014.0,,0.0,14.0,,0
15912,Strark,ios web,Paid,2016-01-04,2016-01-23,,,,,,19.0,,,0
15913,Berton,ios web,Referral,2016-01-22,2016-01-27,,,,,,5.0,,,0
15914,Strark,android web,Organic,2016-01-27,2016-01-28,,,,,,1.0,,,0
15915,Wrouver,windows,Paid,2016-01-01,2016-01-17,2016-02-18,Chevrolet,Cruze,2013.0,,16.0,48.0,,0
15916,Berton,ios web,Paid,2016-01-05,,,,,,,,,,0
15917,Strark,ios web,Referral,2016-01-10,2016-02-01,2016-02-03,Honda,Civic,2015.0,,22.0,24.0,,0
15918,Berton,ios web,Referral,2016-01-30,2016-01-30,,,,,,0.0,,,0
15919,Strark,windows,Paid,2016-01-05,,,,,,,,,,0
15920,Strark,,Referral,2016-01-03,2016-01-21,,,,,,18.0,,,0
15921,Berton,other,Organic,2016-01-29,2016-02-08,,,,,,10.0,,,0
15922,Strark,android web,Referral,2016-01-27,2016-01-29,2016-01-30,Nissan,Sentra,2015.0,2016-01-31,2.0,3.0,4.0,1
15923,Berton,ios web,Paid,2016-01-04,2016-01-23,,,,,,19.0,,,0
15924,Berton,android web,Paid,2016-01-20,2016-02-08,,,,,,19.0,,,0
15925,Strark,ios web,Paid,2016-01-27,,,,,,,,,,0
15926,Strark,other,Referral,2016-01-24,2016-01-25,,,,,,1.0,,,0
15927,Strark,android web,Organic,2016-01-19,2016-01-23,,,,,,4.0,,,0
15928,Berton,,Referral,2016-01-04,2016-01-21,,,,,,17.0,,,0
15929,Wrouver,ios web,Paid,2016-01-07,2016-01-11,2016-01-20,Subaru,XV Crosstrek,2014.0,2016-02-06,4.0,13.0,30.0,1
15930,Berton,mac,Paid,2016-01-04,2016-01-06,,,,,,2.0,,,0
15931,Strark,ios web,Referral,2016-01-09,,,,,,,,,,0
15932,Berton,ios web,Referral,2016-01-21,2016-02-02,2016-02-14,Toyota,Camry,2012.0,,12.0,24.0,,0
15933,Strark,windows,Paid,2016-01-26,,,,,,,,,,0
15934,Strark,,Organic,2016-01-22,2016-01-23,2016-02-03,Volkswagen,Passat,2014.0,,1.0,12.0,,0
15935,Strark,,Referral,2016-01-07,,,,,,,,,,0
15936,Berton,windows,Paid,2016-01-19,2016-01-28,,,,,,9.0,,,0
15937,Strark,,Referral,2016-01-10,,,,,,,,,,0
15938,Strark,ios web,Referral,2016-01-09,2016-01-21,2016-02-06,Honda,Accord,2015.0,,12.0,28.0,,0
15939,Berton,android web,Paid,2016-01-01,2016-01-04,,,,,,3.0,,,0
15940,Strark,android web,Paid,2016-01-08,2016-01-12,2016-01-14,Chevrolet,Malibu,2012.0,2016-01-26,4.0,6.0,18.0,1
15941,Berton,,Organic,2016-01-28,,,,,,,,,,0
15942,Strark,other,Paid,2016-01-02,2016-01-29,,,,,,27.0,,,0
15943,Strark,android web,Referral,2016-01-13,2016-02-06,,,,,,24.0,,,0
15944,Berton,android web,Organic,2016-01-28,2016-02-03,,,,,,6.0,,,0
15945,Strark,other,Referral,2016-01-19,2016-02-13,2016-02-14,Scion,xB,2012.0,,25.0,26.0,,0
15946,Wrouver,ios web,Organic,2016-01-05,,,,,,,,,,0
15947,Strark,,Organic,2016-01-28,,,,,,,,,,0
15948,Strark,android web,Paid,2016-01-17,2016-01-20,,,,,,3.0,,,0
15949,Strark,windows,Paid,2016-01-02,2016-02-05,2016-02-06,Dodge,Caliber,2008.0,,34.0,35.0,,0
15950,Berton,ios web,Referral,2016-01-28,2016-02-05,,,,,,8.0,,,0
15951,Berton,mac,Organic,2016-01-22,2016-01-24,2016-01-24,Lincoln,MKZ,2016.0,,2.0,2.0,,0
15952,Berton,windows,Organic,2016-01-25,2016-02-10,,,,,,16.0,,,0
15953,Berton,android web,Paid,2016-01-03,2016-01-08,2016-02-04,Honda,Fit,2013.0,,5.0,32.0,,0
15954,Strark,android web,Referral,2016-01-27,2016-02-06,,,,,,10.0,,,0
15955,Strark,other,Organic,2016-01-11,,,,,,,,,,0
15956,Wrouver,,Organic,2016-01-17,,,,,,,,,,0
15957,Berton,mac,Paid,2016-01-27,,,,,,,,,,0
15958,Strark,windows,Paid,2016-01-10,2016-01-13,,,,,,3.0,,,0
15959,Strark,windows,Referral,2016-01-19,,,,,,,,,,0
15960,Strark,mac,Organic,2016-01-02,2016-01-21,,,,,,19.0,,,0
15961,Strark,android web,Referral,2016-01-28,2016-02-13,2016-02-19,Chevrolet,Tahoe,2007.0,,16.0,22.0,,0
15962,Strark,other,Referral,2016-01-19,2016-01-24,2016-01-25,Toyota,Corolla,2003.0,2016-02-01,5.0,6.0,13.0,1
15963,Berton,android web,Paid,2016-01-12,,,,,,,,,,0
15964,Strark,android web,Referral,2016-01-11,,,,,,,,,,0
15965,Strark,android web,Referral,2016-01-23,2016-01-26,2016-02-17,Honda,Accord,2015.0,,3.0,25.0,,0
15966,Strark,windows,Paid,2016-01-02,2016-01-24,,,,,,22.0,,,0
15967,Berton,android web,Paid,2016-01-24,,,,,,,,,,0
15968,Berton,ios web,Referral,2016-01-07,2016-01-09,,,,,,2.0,,,0
15969,Strark,android web,Referral,2016-01-22,2016-02-12,,,,,,21.0,,,0
15970,Strark,ios web,Paid,2016-01-18,2016-01-30,2016-01-30,Toyota,RAV4,2012.0,2016-01-31,12.0,12.0,13.0,1
15971,Strark,android web,Paid,2016-01-12,,,,,,,,,,0
15972,Strark,other,Organic,2016-01-06,2016-01-06,2016-01-08,Honda,Accord,2016.0,2016-01-09,0.0,2.0,3.0,1
15973,Strark,mac,Referral,2016-01-14,2016-01-21,,,,,,7.0,,,0
15974,Strark,,Organic,2016-01-23,,,,,,,,,,0
15975,Strark,mac,Paid,2016-01-04,2016-01-14,,,,,,10.0,,,0
15976,Strark,mac,Organic,2016-01-04,,,,,,,,,,0
15977,Wrouver,windows,Organic,2016-01-20,2016-02-11,,,,,,22.0,,,0
15978,Wrouver,,Organic,2016-01-04,2016-01-08,,,,,,4.0,,,0
15979,Wrouver,other,Referral,2016-01-30,2016-02-03,,,,,,4.0,,,0
15980,Berton,,Referral,2016-01-04,2016-01-29,,,,,,25.0,,,0
15981,Strark,,Referral,2016-01-03,,,,,,,,,,0
15982,Strark,ios web,Organic,2016-01-19,2016-01-25,,,,,,6.0,,,0
15983,Strark,android web,Paid,2016-01-28,2016-01-29,,,,,,1.0,,,0
15984,Strark,android web,Paid,2016-01-12,2016-01-18,,,,,,6.0,,,0
15985,Strark,android web,Referral,2016-01-03,2016-01-10,2016-01-15,Toyota,Camry,2014.0,2016-01-22,7.0,12.0,19.0,1
15986,Berton,ios web,Organic,2016-01-16,2016-01-21,2016-01-21,Chevrolet,Volt,2013.0,,5.0,5.0,,0
15987,Strark,ios web,Paid,2016-01-09,,,,,,,,,,0
15988,Berton,android web,Referral,2016-01-04,,,,,,,,,,0
15989,Wrouver,windows,Organic,2016-01-01,2016-01-14,,,,,,13.0,,,0
15990,Strark,other,Paid,2016-01-15,2016-02-03,,,,,,19.0,,,0
15991,Berton,windows,Paid,2016-01-05,,,,,,,,,,0
15992,Strark,ios web,Referral,2016-01-04,2016-01-20,,,,,,16.0,,,0
15993,Berton,mac,Organic,2016-01-11,2016-01-18,,,,,,7.0,,,0
15994,Strark,mac,Paid,2016-01-07,2016-01-23,,,,,,16.0,,,0
15995,Berton,windows,Organic,2016-01-14,2016-01-15,2016-01-27,Ford,Taurus,2002.0,,1.0,13.0,,0
15996,Berton,android web,Referral,2016-01-05,2016-01-10,2016-01-17,Chevrolet,Malibu,2015.0,,5.0,12.0,,0
15997,Strark,android web,Paid,2016-01-15,2016-01-15,,,,,,0.0,,,0
15998,Wrouver,ios web,Paid,2016-01-04,,,,,,,,,,0
15999,Berton,,Referral,2016-01-11,,,,,,,,,,0
16000,Berton,windows,Paid,2016-01-30,2016-01-31,,,,,,1.0,,,0
16001,Strark,ios web,Organic,2016-01-07,2016-01-08,2016-01-17,Volkswagen,Tiguan,2012.0,2016-01-24,1.0,10.0,17.0,1
16002,Wrouver,ios web,Referral,2016-01-23,2016-01-26,,,,,,3.0,,,0
16003,Strark,windows,Organic,2016-01-14,2016-01-23,,,,,,9.0,,,0
16004,Strark,ios web,Referral,2016-01-16,2016-01-26,,,,,,10.0,,,0
16005,Strark,android web,Referral,2016-01-23,2016-02-06,,,,,,14.0,,,0
16006,Strark,windows,Paid,2016-01-25,,,,,,,,,,0
16007,Strark,windows,Paid,2016-01-19,2016-01-19,,,,,,0.0,,,0
16008,Strark,android web,Organic,2016-01-28,2016-01-31,,,,,,3.0,,,0
16009,Strark,,Referral,2016-01-10,2016-01-29,2016-02-08,Honda,Accord,2005.0,,19.0,29.0,,0
16010,Berton,mac,Organic,2016-01-17,2016-01-21,,,,,,4.0,,,0
16011,Berton,ios web,Paid,2016-01-24,2016-01-28,,,,,,4.0,,,0
16012,Strark,ios web,Referral,2016-01-06,2016-01-07,2016-01-09,Mercedes-Benz,R-Class,2006.0,2016-01-11,1.0,3.0,5.0,1
16013,Berton,,Referral,2016-01-02,2016-02-13,,,,,,42.0,,,0
16014,Strark,windows,Organic,2016-01-21,,,,,,,,,,0
16015,Wrouver,other,Paid,2016-01-25,2016-02-04,,,,,,10.0,,,0
16016,Berton,ios web,Organic,2016-01-23,2016-02-01,,,,,,9.0,,,0
16017,Strark,other,Organic,2016-01-18,2016-01-18,,,,,,0.0,,,0
16018,Berton,ios web,Paid,2016-01-16,,,,,,,,,,0
16019,Strark,windows,Organic,2016-01-03,2016-01-03,2016-01-03,Cadillac,STS,2006.0,2016-01-25,0.0,0.0,22.0,1
16020,Berton,ios web,Paid,2016-01-05,2016-01-08,2016-01-09,Toyota,Tacoma,2016.0,2016-01-10,3.0,4.0,5.0,1
16021,Strark,ios web,Organic,2016-01-20,2016-01-21,,,,,,1.0,,,0
16022,Strark,windows,Paid,2016-01-15,2016-01-27,,,,,,12.0,,,0
16023,Strark,ios web,Referral,2016-01-04,2016-01-23,,,,,,19.0,,,0
16024,Berton,ios web,Referral,2016-01-02,2016-02-01,,,,,,30.0,,,0
16025,Strark,,Organic,2016-01-05,2016-02-15,,,,,,41.0,,,0
16026,Strark,,Referral,2016-01-11,,,,,,,,,,0
16027,Strark,android web,Referral,2016-01-30,2016-02-02,2016-02-04,Ford,Fiesta,2015.0,,3.0,5.0,,0
16028,Strark,ios web,Paid,2016-01-20,2016-02-11,,,,,,22.0,,,0
16029,Strark,mac,Referral,2016-01-05,2016-02-07,,,,,,33.0,,,0
16030,Strark,ios web,Referral,2016-01-02,2016-01-03,2016-01-03,Honda,Accord,2015.0,,1.0,1.0,,0
16031,Berton,android web,Referral,2016-01-19,2016-01-21,2016-01-21,Kia,Forte,2011.0,2016-01-31,2.0,2.0,12.0,1
16032,Berton,ios web,Paid,2016-01-27,,,,,,,,,,0
16033,Berton,ios web,Paid,2016-01-06,2016-01-14,,,,,,8.0,,,0
16034,Berton,ios web,Referral,2016-01-21,2016-01-25,2016-01-26,BMW,5-series,2008.0,2016-01-27,4.0,5.0,6.0,1
16035,Strark,android web,Paid,2016-01-03,2016-01-13,,,,,,10.0,,,0
16036,Berton,android web,Referral,2016-01-07,2016-01-08,,,,,,1.0,,,0
16037,Strark,ios web,Referral,2016-01-10,2016-01-24,,,,,,14.0,,,0
16038,Berton,android web,Referral,2016-01-06,,2016-01-25,Toyota,Prius,2015.0,,,19.0,,0
16039,Strark,ios web,Paid,2016-01-20,2016-01-21,,,,,,1.0,,,0
16040,Strark,android web,Referral,2016-01-17,2016-01-22,,,,,,5.0,,,0
16041,Berton,android web,Referral,2016-01-11,,2016-03-14,Honda,Accord,2014.0,,,63.0,,0
16042,Berton,windows,Paid,2016-01-16,,,,,,,,,,0
16043,Strark,ios web,Referral,2016-01-29,2016-02-01,2016-02-10,Ford,Escape,2013.0,,3.0,12.0,,0
16044,Strark,ios web,Paid,2016-01-13,,,,,,,,,,0
16045,Strark,,Referral,2016-01-03,,,,,,,,,,0
16046,Strark,ios web,Organic,2016-01-13,2016-01-27,2016-01-28,Nissan,Versa,2016.0,2016-02-02,14.0,15.0,20.0,1
16047,Strark,,Referral,2016-01-01,,,,,,,,,,0
16048,Strark,windows,Paid,2016-01-09,2016-01-11,,,,,,2.0,,,0
16049,Strark,ios web,Organic,2016-01-22,2016-02-01,,Jeep,Liberty,2011.0,,10.0,,,0
16050,Strark,android web,Paid,2016-01-27,2016-02-02,,,,,,6.0,,,0
16051,Berton,android web,Organic,2016-01-24,2016-02-01,,,,,,8.0,,,0
16052,Berton,android web,Paid,2016-01-19,2016-02-06,,,,,,18.0,,,0
16053,Strark,ios web,Paid,2016-01-13,2016-01-15,2016-01-16,Kia,Soul,2011.0,2016-01-16,2.0,3.0,3.0,1
16054,Strark,other,Organic,2016-01-26,2016-01-26,,,,,,0.0,,,0
16055,Strark,mac,Referral,2016-01-11,2016-02-10,2016-02-19,Toyota,Prius V,2012.0,,30.0,39.0,,0
16056,Berton,windows,Organic,2016-01-23,2016-01-25,,,,,,2.0,,,0
16057,Strark,windows,Paid,2016-01-20,2016-02-19,,,,,,30.0,,,0
16058,Berton,android web,Paid,2016-01-26,2016-02-26,,,,,,31.0,,,0
16059,Strark,android web,Paid,2016-01-13,,,,,,,,,,0
16060,Strark,ios web,Referral,2016-01-20,2016-01-20,2016-01-20,Honda,Accord,2004.0,2016-02-06,0.0,0.0,17.0,1
16061,Berton,ios web,Paid,2016-01-01,2016-01-04,,,,,,3.0,,,0
16062,Strark,ios web,Organic,2016-01-09,,,,,,,,,,0
16063,Wrouver,windows,Paid,2016-01-25,2016-02-09,,,,,,15.0,,,0
16064,Wrouver,ios web,Paid,2016-01-24,,,,,,,,,,0
16065,Berton,windows,Referral,2016-01-04,2016-01-05,2016-01-05,Toyota,Prius V,2015.0,2016-01-06,1.0,1.0,2.0,1
16066,Berton,mac,Paid,2016-01-12,2016-02-03,2016-02-24,Infiniti,G Sedan,2009.0,,22.0,43.0,,0
16067,Berton,ios web,Referral,2016-01-18,2016-01-29,,,,,,11.0,,,0
16068,Wrouver,mac,Organic,2016-01-27,,,,,,,,,,0
16069,Berton,mac,Paid,2016-01-22,2016-01-31,,,,,,9.0,,,0
16070,Strark,windows,Paid,2016-01-03,2016-01-10,,,,,,7.0,,,0
16071,Strark,,Referral,2016-01-04,,,,,,,,,,0
16072,Berton,,Referral,2016-01-08,,,,,,,,,,0
16073,Berton,mac,Paid,2016-01-18,2016-01-26,,,,,,8.0,,,0
16074,Strark,android web,Organic,2016-01-01,2016-01-09,2016-02-01,Acura,RDX,2005.0,,8.0,31.0,,0
16075,Strark,,Referral,2016-01-10,,,,,,,,,,0
16076,Wrouver,windows,Organic,2016-01-10,2016-01-25,2016-02-02,Toyota,RAV4,2010.0,,15.0,23.0,,0
16077,Strark,ios web,Paid,2016-01-03,,,,,,,,,,0
16078,Strark,ios web,Paid,2016-01-25,2016-02-13,,,,,,19.0,,,0
16079,Strark,windows,Organic,2016-01-26,2016-02-18,,,,,,23.0,,,0
16080,Strark,other,Referral,2016-01-04,2016-01-13,2016-01-31,Lexus,RX,2001.0,,9.0,27.0,,0
16081,Berton,ios web,Organic,2016-01-28,2016-01-28,,,,,,0.0,,,0
16082,Berton,android web,Paid,2016-01-04,2016-01-05,,,,,,1.0,,,0
16083,Strark,android web,Paid,2016-01-25,,,,,,,,,,0
16084,Berton,windows,Referral,2016-01-22,2016-02-11,2016-02-18,Lexus,GS Hybrid,2007.0,,20.0,27.0,,0
16085,Berton,ios web,Referral,2016-01-04,2016-01-12,,,,,,8.0,,,0
16086,Wrouver,other,Paid,2016-01-05,2016-01-20,,,,,,15.0,,,0
16087,Strark,android web,Paid,2016-01-19,,,,,,,,,,0
16088,Berton,ios web,Referral,2016-01-18,2016-02-09,,,,,,22.0,,,0
16089,Berton,windows,Organic,2016-01-19,2016-01-20,,,,,,1.0,,,0
16090,Berton,windows,Paid,2016-01-06,2016-01-13,,,,,,7.0,,,0
16091,Strark,android web,Paid,2016-01-23,2016-01-23,,,,,,0.0,,,0
16092,Wrouver,ios web,Paid,2016-01-25,2016-02-07,,,,,,13.0,,,0
16093,Berton,ios web,Referral,2016-01-07,2016-01-07,2016-01-23,Scion,xB,2005.0,2016-01-23,0.0,16.0,16.0,1
16094,Strark,android web,Referral,2016-01-05,2016-01-12,,,,,,7.0,,,0
16095,Strark,windows,Paid,2016-01-23,2016-01-26,,,,,,3.0,,,0
16096,Berton,windows,Referral,2016-01-07,2016-01-09,,,,,,2.0,,,0
16097,Strark,ios web,Paid,2016-01-21,2016-02-02,,,,,,12.0,,,0
16098,Berton,ios web,Paid,2016-01-30,,,,,,,,,,0
16099,Strark,android web,Referral,2016-01-21,2016-02-09,,,,,,19.0,,,0
16100,Strark,,Organic,2016-01-24,2016-01-25,2016-01-27,Toyota,Camry,2014.0,2016-01-28,1.0,3.0,4.0,1
16101,Strark,windows,Organic,2016-01-27,2016-01-27,2016-01-29,Toyota,Prius C,2014.0,2016-02-14,0.0,2.0,18.0,1
16102,Berton,,Referral,2016-01-05,2016-01-06,,,,,,1.0,,,0
16103,Wrouver,mac,Referral,2016-01-15,2016-01-15,,,,,,0.0,,,0
16104,Wrouver,android web,Paid,2016-01-03,2016-01-20,,,,,,17.0,,,0
16105,Strark,other,Referral,2016-01-28,2016-01-29,2016-02-22,Toyota,Sienna,2010.0,,1.0,25.0,,0
16106,Strark,windows,Paid,2016-01-22,,,,,,,,,,0
16107,Strark,android web,Organic,2016-01-20,,,,,,,,,,0
16108,Wrouver,other,Paid,2016-01-22,2016-01-27,,,,,,5.0,,,0
16109,Berton,mac,Paid,2016-01-19,,,,,,,,,,0
16110,Strark,windows,Referral,2016-01-05,2016-01-06,,,,,,1.0,,,0
16111,Strark,,Referral,2016-01-10,,,,,,,,,,0
16112,Strark,ios web,Paid,2016-01-25,,,,,,,,,,0
16113,Strark,windows,Organic,2016-01-30,,,,,,,,,,0
16114,Strark,,Referral,2016-01-01,,,,,,,,,,0
16115,Strark,mac,Paid,2016-01-12,2016-01-12,,,,,,0.0,,,0
16116,Strark,mac,Organic,2016-01-28,2016-01-29,,,,,,1.0,,,0
16117,Strark,android web,Organic,2016-01-12,2016-01-13,2016-01-13,Mazda,CX-5,2015.0,2016-01-16,1.0,1.0,4.0,1
16118,Berton,windows,Organic,2016-01-04,2016-01-05,2016-01-05,Toyota,Corolla,2016.0,2016-01-12,1.0,1.0,8.0,1
16119,Strark,mac,Paid,2016-01-27,2016-02-14,,,,,,18.0,,,0
16120,Strark,android web,Paid,2016-01-22,,,,,,,,,,0
16121,Strark,android web,Paid,2016-01-24,2016-01-30,,,,,,6.0,,,0
16122,Berton,ios web,Paid,2016-01-26,2016-02-19,,,,,,24.0,,,0
16123,Berton,android web,Organic,2016-01-09,2016-01-16,,,,,,7.0,,,0
16124,Berton,mac,Organic,2016-01-09,2016-01-18,2016-01-22,Toyota,Camry,2011.0,,9.0,13.0,,0
16125,Strark,android web,Referral,2016-01-27,2016-02-22,,,,,,26.0,,,0
16126,Strark,android web,Referral,2016-01-28,2016-01-28,2016-02-16,BMW,5-series,2013.0,2016-02-19,0.0,19.0,22.0,1
